,movie_id,title,cast,director,editor,production_design,art_direction,costume_design,original_music_composer,director_of_photography
3804,22301,Hells Angels,"Ben Lyon,James Hall,Jean Harlow,John Darrow,Lucien Prival,Frank Clarke,Roy Wilson,Douglas Gilmore,Jane Winton",James Whale,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3805,20065,Purple Violets,"Selma Blair,Patrick Wilson,Edward Burns,Debra Messing,Dennis Farina,Dara Coleman,Heather Goldenhersh,Sarah Hudnut,Elizabeth Reaser,Rosemarie DeWitt,Peter Van Wagner,PT Walkley,Bob Wiltfong,Donal Logue,Jay Patterson,Peter Jacobson,Joe Pistone",Edward Burns,Thom Zimny,Unknown,Unknown,Unknown,Unknown,Unknown
3806,257087,The Veil,"Jessica Alba,Thomas Jane,Lily Rabe,Shannon Woodward,Aleksa Palladino,Reid Scott,Lenny Jacobson,Meegan Warner,Jack De Sena,Stacey Turner,David Sullivan,Amber Friendly,Christopher Sweeney,Ivy George,Shane Roney,Kira McLean,Jim Storm,Mark Sande,Kyla Drew Simmons,Katsy Chappell,Chet Grissom,Cheyenne Wilbur,Sheryl Arenson,Conn Barrett,Josh Davis,Ashley Atwood,Eric Banzon,Shayla Chanadet,Skya Chanadet,Nathan Clarkson,Feather Rae Dawn,Chelsea Grant,Kevin Hawley,Jane Osborn,Sandra Rosko,Anna Sampson",Phil Joanou,Paul Norling,Lauryn Leclere,Unknown,Shoshana Rubin,Unknown,Steeven Petitteville
3807,46420,The Loved Ones,"Xavier Samuel,Jessica McNamee,Robin McLeavy,Victoria Thaine,John Brumpton,Fred Whitlock,Eden Porter,Richard Wilson,Stephen Walden",Sean Byrne,Unknown,Unknown,Unknown,Xanthe Heubel,Unknown,Simon Chapman
3808,114635,The Helpers,"Kristen Quintrall,Denyce Lawton,JoJo Wright,Rachel Sterling,Black Thomas,Dustin Harnish,Cameron Diskin,Braxton Davis,Ben Hardle,Dallas Lovato,Trevor Sambrano,Christopher Jones",Chris Stokes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3809,158150,How to Fall in Love,"Brooke DOrsay,Eric Mabius,Jody Thompson,Gina Holden,Panou,Kathy Najimy,Jesse Hutch,Olivia Knowles,Barbara Tyson,April Telek",Mark Griffiths,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3810,251979,The Perfect Wave,"Scott Eastwood,Cheryl Ladd,Patrick Lyster,Rachel Hendrix ,Scott Mortensen,Nikolai Mynhardt",Bruce MacDonald,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3811,874,A Man for All Seasons,"Paul Scofield,Wendy Hiller,Leo McKern,Robert Shaw,Orson Welles,Susannah York,Nigel Davenport,John Hurt,Corin Redgrave,Colin Blakely,Cyril Luckham,Jack Gwillim,Thomas Heathcote,Vanessa Redgrave,Yootha Joyce,Anthony Nicholls,Eira Heath,Molly Urquhart,Paul Hardwick,Michael Latimer,Philip Brack,Martin Boddey,Matt Zimmerman,Eric Mason,John Nettleton",Fred Zinnemann,Ralph Kemplen,John Box,Terence Marsh,Elizabeth Haffenden,Georges Delerue,Ted Moore
3812,10774,Network,"Faye Dunaway,William Holden,Peter Finch,Robert Duvall,Wesley Addy,Ned Beatty,Beatrice Straight,Jordan Charney,William Prince,Arthur Burghardt,Conchata Ferrell,Jerome Dempsey,Ed Crowley,Kathy Cronkite,Marlene Warfield,Darryl Hickman,Ken Kercheval,Ted Sorel,Lane Smith,Cindy Grover,Michael Lombard,Lance Henriksen,Roy Poole",Sidney Lumet,Alan Heim,Philip Rosenberg,Unknown,Theoni V. Aldredge,Elliot Lawrence,Owen Roizman
3813,770,Gone with the Wind,"Vivien Leigh,Clark Gable,Olivia de Havilland,Thomas Mitchell,Leslie Howard,Barbara ONeil,Evelyn Keyes,Ann Rutherford,George Reeves,Fred Crane,Hattie McDaniel,Oscar Polk,Butterfly McQueen,Marcella Martin,Harry Davenport,Leona Roberts,Cammie King,J M Kerrigan,Ward Bond,Jackie Moran,Mickey Kuhn,Mary Anderson,Ona Munson,Jane Darwell,Isabel Jewell,Eddie Rochester Anderson,Laura Hope Crews,Rand Brooks,Olin Howland,Alicia Rhett,Carroll Nye,Howard C Hickman,Victor Jory,Alberto Morin,Irving Bacon,William Bakewell,Yakima Canutt,Eric Linden,Cliff Edwards,Louis Jean Heydt,Paul Hurst,John Arledge,Roscoe Ates,James Bush,Yola dAvril,Frank Coghlan Jr,Tom Seidel,E Alyn Warren,David Newell,Harry Strang,Wallis Clark,George Meeker,Richard Farnsworth,Frank Faylen,Si Jenks,Margaret Mann,Charles Middleton,Marjorie Reynolds,Lee Phelps,Tom Tyler,Blue Washington,Ernest Whitman,Guy Wilkerson,John Wray,Trevor Bardette,Gino Corrado,Dan White,Eric Alden,Everett Brown,Gary Carlson,Zack Williams,Lillian KembleCooper,John Albright,Lennie Bluett,Ralph Brooks,Daisy Bufford,Ruth Byers,F Driver,Naomi Pharr,Martina Cortina,Inez Hatchett,Azarene Rogers,Sarah Whitley,Horace B Carpenter,Luke Cosgrave,Louise Carter,Shirley Chambers,Billy Cook,Eddy Chandler,Robert Elliott,Kernan Cripps,Chuck Hamilton,H Nellman,W Kirby,Patrick Curtis,Ned Davenport,Phyllis Douglas,Kelly Griffin,Joan Drake,Jean Heker,Edythe Elliott,George Hackathorne,Ricky Holt,Shep Houghton,Tommy Kelly,Emmett King,Timothy J Lonergan,William McClain,Adrian Morris,Lee Murray,Jerry James,Scott Seaton,Terry Shero,William Stack,William Stelling,Dirk Wayne Summers,Phillip Trent,Julia Ann Tuck,Dale Van Sickel,Rita Waterhouse,John Joseph Waterman Jr,William Hoehne Jr,Evelyn Harding,Jolane Reynolds,Suzanne Ridgeway,Ann Bupp,Emerson Treacy,Lester Dorr,Louisa Robert,Richard Clucas,Susan Falligant,Spencer Quinn,Phyllis Douglas",Victor Fleming,James E. Newcom,William Cameron Menzies,Lyle R. Wheeler,Walter Plunkett,Max Steiner,Ernest Haller
3814,266102,Desert Dancer,"Freida Pinto,Reece Ritchie,Tom Cullen,Nazanin Boniadi,Marama Corlett,Akin Gazi,Simon Kassianides,Makram Khoury,Tolga Safer,Neet Mohan",Richard Raymond,Chris Gill,Shahram Karimi,Alistair Kay,Louise Stjernsward,Unknown,Carlos Catalan
3815,29715,Major Dundee,"Charlton Heston,Richard Harris,Jim Hutton,James Coburn,Michael Anderson Jr,Senta Berger,Mario Adorf,Brock Peters,Warren Oates,Ben Johnson,R G Armstrong,Slim Pickens,Karl Swenson,Michael Pate",Sam Peckinpah,Howard Kunin,Unknown,Alfred Ybarra,Unknown,Daniele Amfitheatrof,Sam Leavitt
3816,25209,Annie Get Your Gun,"Betty Hutton,Howard Keel,Louis Calhern,J Carrol Naish,Edward Arnold,Keenan Wynn",George Sidney,Unknown,Unknown,Unknown,Unknown,Unknown,Charles Rosher
3817,37495,Four Lions,"Riz Ahmed,Nigel Lindsay,Kayvan Novak,Adeel Akhtar,Arsher Ali,Preeya Kalidas,Benedict Cumberbatch,Julia Davis,Craig Parkinson,Wasim Zakir,Mohammad Aqil,Karl Seth,Waleed Elgadi,Alex MacQueen,Shameem Ahmad,Jonathan Maitland,Marcus Garvey,Darren Boyd,Kevin Eldon,Adil Mohammed Javed",Chris Morris,Billy Sneddon,Dick Lunn,Unknown,Unknown,Unknown,Lol Crawley
3818,29262,The House of Sand,"Fernanda Montenegro,Ruy Guerra,Fernanda Torres,Seu Jorge,Stênio Garcia,Luiz Melodia,Enrique Díaz,Emiliano Queiroz,João Acaíabe,Jorge Mautner",Andrucha Waddington,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3819,34769,Defendor,"Woody Harrelson,Kat Dennings,Elias Koteas,Sandra Oh,Clark Johnson,Michael Kelly,Kristin Booth,Lisa Ray,Alan C Peterson,Tony Nappo,David Gardner,Bryan Renfro,Charlotte Sullivan,Tatiana Maslany,Ron White,Graham Abbey",Peter Stebbings,Geoff Ashenhurst,Oleg M. Savytski,Anthony Ianni,Gersha Phillips,John Rowley,David Greene
3820,35032,The Pirate,"Judy Garland,Gene Kelly,Walter Slezak,Gladys Cooper,Reginald Owen,George Zucco,Lester Allen,Lola Deem,Ellen Ross,Mary Jo Ellis,Marie Windsor",Vincente Minnelli,Unknown,Unknown,Cedric Gibbons,Unknown,Unknown,Harry Stradling Sr.
3821,5178,The Good Heart,"Brian Cox,Paul Dano,Stephanie Szostak,Isild Le Besco,Bill Buell,Ed Wheeler,Clark Middleton,Edmund Lyndeck,Daniel Raymont,Damian Young,André De Shields,Stephen Henderson",Dagur Kári,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3822,8618,The History Boys,"Samuel Anderson,Dominic Cooper,James Corden,Samuel Barnett,Russell Tovey,Jamie Parker,Andrew Knott,Sacha Dhawan,Richard Griffiths,Stephen Campbell Moore,Frances de la Tour,Clive Merrison,Penelope Wilton,Adrian Scarborough,Georgia Taylor",Nicholas Hytner,John Wilson,Unknown,Unknown,Unknown,George Fenton,Andrew Dunn
3823,3116,Midnight Cowboy,"Dustin Hoffman,Jon Voight,Sylvia Miles,John McGiver,Brenda Vaccaro,Barnard Hughes,Ruth White,Jennifer Salt,Gilman Rankin,T Tom Marlow,George Eppersen,Georgann Johnson,Bob Balaban,Marlene Clark,Jan Tice,Al Scott,Linda Davis,Arlene Reeder,Jonathan Kramer,Anthony Holland,Paul Benjamin,Arthur Anderson,Tina Scala,Alma Felix,Richard Clarke,Ann Thomas,Paul Rossilli,Viva,Ultra Violet,Paul Jabara,International Velvet,Cecelia Lipson,Taylor Mead,Paul Morrissey,Joan Murphy,Al Stetson,Pat Ast,Mary Boylan,Randall Carver,Robert Dahdah,Trent Gough,Paul Jasmin,Barbara Maggio,Jay Morran,Renee Semes,Jeffrey Walker,M Emmet Walsh,Bill Walters,Waldo Salt",John Schlesinger,Hugh A. Robertson,John Robert Lloyd,Unknown,Ann Roth,John Barry,Adam Holender
3824,9427,The Full Monty,"Robert Carlyle,Mark Addy,William Snape,Steve Huison,Tom Wilkinson,Paul Barber,Hugo Speer,Lesley Sharp,Emily Woof,Deirdre Costello,Paul Butterworth,Dave Hill,Bruce Jones,Andrew Livingston,Vinny Dhillon,Kate Layden,Joanna Swain,Kate Rutter,June Broughton,Glenn Cunningham,Chris Brailsford,Steve Garti,Malcolm Pitt,Dennis Blanch,Daryl Fishwick,David Lonsdale,Muriel Hunt,Fiona Watts,Theresa Maduemezia,Fiona Nelson",Peter Cattaneo,Nick Moore,Max Gottlieb,Chris Roope,Unknown,Anne Dudley,John de Borman
3825,813,Airplane,"Robert Hays,Julie Hagerty,Kareem AbdulJabbar,Lloyd Bridges,Peter Graves,Leslie Nielsen,Lorna Patterson,Robert Stack,Stephen Stucker,Jim Abrahams,Frank Ashmore,Jonathan Banks,Craig Berenson,Barbara Billingsley,Lee Bryant,Joyce Bulifant,Mae E Campbell,Ethel Merman,Jimmie Walker,Jill Whelan,Kitten Natividad,Nora Meerbaum,Kenneth Tobey",Jerry Zucker,Patrick Kennedy,Ward Preston,Unknown,Rosanna Norton,Elmer Bernstein,Joseph F. Biroc
3826,352978,Chain of Command,"Michael Jai White,Steve Austin,Max Ryan,Allen Yates",Kevin Carraway,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3827,10634,Friday,"Ice Cube,Chris Tucker,Nia Long,Tom Lister Jr,John Witherspoon,Anna Maria Horsford,Regina King,Paula Jai Parker,Faizon Love,DJ Pooh,Tony Cox,Anthony Johnson,Bernie Mac,Meagan Good,Terri J Vaughn,F Gary Gray,Reynaldo Rey,Michael Clarke Duncan",F. Gary Gray,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3828,9516,Menace II Society,"Tyrin Turner,Larenz Tate,Glenn Plummer,Jada Pinkett Smith,Samuel L Jackson,June Kyoto Lu,Toshi Toda,Reginald Ballard,Khandi Alexander,Jullian Roy Doster,Brandon Hammond,Anthony Johnson",Albert Hughes,Christopher Koefoed,Unknown,Unknown,Unknown,Quincy Jones III,Lisa Rinzler
3829,16288,Creepshow 2,"George Kennedy,Dorothy Lamour,Lois Chiles,Tom Savini,Tom Wright,Frank Salsedo,Holt McCallany,David Holbrook,Don Harvey,Daniel Beer,Paul Satterfield,Jeremy Green,Page Hannah,David Beecroft,Stephen King",Michael Gornick,Peter Weatherley,Bruce Alan Miller,Unknown,Eileen Sieff Stroup,Les Reed,Tom Hurwitz
3830,23330,The Ballad of Cable Hogue,"Jason Robards,Stella Stevens,David Warner,Slim Pickens,LQ Jones,Strother Martin,R G Armstrong,Peter Whitney,Gene Evans,William Mims,Susan OConnell,Vaughn Taylor,Kathleen Freeman",Sam Peckinpah,Lou Lombardo,Unknown,Leroy Coleman,Unknown,Jerry Goldsmith,Lucien Ballard
3831,18900,In Cold Blood,"Robert Blake,Scott Wilson,John Forsythe,Paul Stewart,Gerald S OLoughlin,Jeff Corey,John Gallaudet,James Flavin,Charles McGraw,Will Geer,John McLiam,Ruth Storey,Brenda Currin,Paul Hough,Vaughn Taylor,Duke Hobbie",Richard Brooks,Unknown,Unknown,Unknown,Unknown,Unknown,Conrad L. Hall
3832,27029,The Nuns Story,"Audrey Hepburn,Peter Finch,Peggy Ashcroft,Dean Jagger,Mildred Dunnock,Beatrice Straight,Colleen Dewhurst,Edith Evans,Patricia Collinge,Rosalie Crutchley,Barbara ONeil,Ruth White,Lionel Jeffries,Orlando Martins,Patricia Bosworth,Stephen Murray,Niall MacGinnis,Eva Kotthaus,Molly Urquhart,Dorothy Alison,Jeanette Sterke,Errol John,Diana Lambert,Penelope Horner,Charles Lamb,Ave Ninchi,Richard OSullivan,Frank Singuineau,Elsa Albani,Gabriella Andreini,Juan Aymerich,Grazia De Rossi,Giovanna Galletti",Fred Zinnemann,Walter Thompson,Unknown,Alexandre Trauner,Marjorie Best,Franz Waxman,Franz Planer
3833,26268,Harper,"Paul Newman,Lauren Bacall,Julie Harris,Arthur Hill,Janet Leigh,Pamela Tiffin,Robert Wagner,Robert Webber,Shelley Winters,Harold Gould,Roy Jenson,Strother Martin,Martin West,Jacqueline deWit,Eugene Iglesias",Jack Smight,Stefan Arnsten,Unknown,Alfred Sweeney,Unknown,Unknown,Conrad L. Hall
3834,573,Frenzy,"Jon Finch,Alec McCowen,Barry Foster,Billie Whitelaw,Anna Massey,Barbara LeighHunt,Bernard Cribbins,Jean Marsh,Vivien Merchant,Clive Swift,Elsie Randolph,Gerald Sim,John Boxer",Alfred Hitchcock,John Jympson,Syd Cain,Robert W. Laing,Unknown,Ron Goodwin,Gilbert Taylor
3835,310131,The Witch,"Anya TaylorJoy,Ralph Ineson,Kate Dickie,Harvey Scrimshaw,Ellie Grainger,Lucas Dawson,Bathsheba Garnett ,Sarah Stephens,Julian Richings,Wahab Chaudhry,Axtun Henry Dube,Athan Conrad Dube,Vivien Moore,Karen Kaeja,Brandy Leary,R Hope Terry,Carrie Eklund,Madlen Sopadzhiyan,Paul Kenworthy,Mark Millmna,Andy Volpe,Phillip Wynne,Annawon Weeden,Michael OHare,Chris Messier,Ron Young,Nora Messier,Bill Rudder,Grace Duffy,Sophie Bermudez,Corrine Manning,Heather Fisher",Robert Eggers,Louise Ford,Craig Lathrop,Andrea Kristof,Linda Muir,Mark Korven,Jarin Blaschke
3836,40505,I Got the Hook Up,"Master P,Anthony Johnson,Ice Cube,Tom Lister Jr",Michael Martin,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3837,11363,Shes the One,"Edward Burns,Michael McGlone,Cameron Diaz,Jennifer Aniston,John Mahoney,Maxine Bahns,Leslie Mann,Amanda Peet",Edward Burns,Susan Graef,Unknown,Unknown,Unknown,Tom Petty,Frank Prinzi
3838,3033,Gods and Monsters,"Ian McKellen,Brendan Fraser,Lynn Redgrave,Lolita Davidovich,David Dukes,Mark Kiely,Jack Plotnick,Rosalind Ayres,Jack Betts,Matt McKenzie,Kevin J OConnor",Bill Condon,Unknown,Unknown,Unknown,Bruce Finlayson,Unknown,Stephen M. Katz
3839,25376,The Secret in Their Eyes,"Ricardo Darín,Soledad Villamil,Pablo Rago,Javier Godino,Guillermo Francella,Carla Quevedo,Bárbara Palladino,Alejandro Abelenda,Mario Alarcón,Rudy Romano,Mariano Argento,Sebastián Blanco,Gabriela Daniell,José Luis Gioia,Juan José Ortíz,Kiko Cerone,Fernando Pardo,Maximiliano Trento,Sergio López Santana,Elvio Duvini,David Di Napoli,Pedro Kochdilian,Oscar Sánchez,Darío Valenzuela,Alicia Haydée Pennachi,Carlos Mele,Iván Sosa,Judith Buchalter,Héctor La Porta,Liliana Cuomo,Alejandro Pérez",Juan José Campanella,Juan José Campanella,Unknown,Marcelo Pont Vergés,Cecilia Monti,Federico Jusid,Félix Monti
3840,22007,Train,"Thora Birch,Gideon Emery,Gloria Votsis,Derek Magyar,Todd Jensen",Gideon Raff,Alain Jakubowicz,Carlos Silva Da Silva,Sonya Savova,Djanina Baykoucheva,Unknown,Martina Radwan
3841,765,Evil Dead II,"Bruce Campbell,Sarah Berry,Dan Hicks,Kassie DePaiva,Denise Bixler,Richard Domeier,John Peakes,Lou Hancock,Ted Raimi",Sam Raimi,Kaye Davis,Unknown,Randy Bennett,Unknown,Joseph LoDuca,Peter Deming
3842,10615,Pootie Tang,"Jennifer Coolidge,Lance Crouther,JB Smoove,Reg E Cathey,Robert Vaughn,Wanda Sykes,Chris Rock,Mario Joyner,Cathy Trien,Laura Kightlinger,Dave Attell,Rick Shapiro,Christopher Wynkoop,JD Williams,Qiana Drew,Lorria Richards,Andy Richter,Kristen Bell,Cole Hawkins,Tara Jeffers",Louis C.K.,Doug Abel,Amy Beth Silver,Andrea Stanley,Amanda Sanders,Quincy Jones III,Willy Kurant
3843,205321,Sharknado,"Ian Ziering,Tara Reid,Cassandra Scerbo,John Heard,Jaason Simmons,Sumiko Braun,Adrian Bustamante,Diane Chambers,Chuck Hittinger,Aubrey Peeples,Connor Weil,Christopher Wolfe,Robbie Rist,Gerald Webb",Anthony C. Ferrante,William Boodell,Vincent Albo,Ashley Hasenyager,Unknown,Ramin Kousha,Ben Demaree
3844,89540,The Other Conquest,"Damián Delgado,José Carlos Rodríguez,Elpidia Carrillo,Iñaki Aierra,Honorato Magaloni",Salvador Carrasco,Salvador Carrasco,Andrea Sanderson,Brigitte Broch,Unknown,Unknown,Arturo de la Rosa
3845,46146,Troll Hunter,"Otto Jespersen,Hans Morten Hansen,Tomas Alf Larsen,Johanna Mørck,Knut Nærum,Robert Stoltenberg,Glenn Erland Tosterud",André Øvredal,Perry Eriksen,Martin Gant,Signe Gerda Landfald,Stina Lunde,Unknown,Hallvard Bræin
3846,38007,Ira Abby,"Chris Messina,Jennifer Westfeldt,David Margulies,Kali Rocha,Kevin Sussman,Marylouise Burke,Judith Light,Robert Klein,Fred Willard,Frances Conroy,Malachy McCourt,Modi,Ramón Rodríguez,Jason Alexander,Chris Parnell,Jon Hamm,Darrell Hammond,BD Wong",Robert Cary,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3847,14256,Winter Passing,"Zooey Deschanel,Will Ferrell,Ed Harris,Amy Madigan,Amelia Warner,John Bedford Lloyd,Deirdre OConnell,Mandy Siegfried,Dallas Roberts,Ivan Martin,Mary Jo Deschanel,Sam Bottoms,Anthony Rapp,Rachel Dratch,Michael Chernus",Adam Rapp,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3848,540,DEBS,"Sara Foster,Meagan Good,Jordana Brewster,Devon Aoki,Jill Ritchie,Christina Kirk,Geoff Stults,Jimmi Simpson,Holland Taylor,Michael Clarke Duncan,Jessica Cauffiel,JB Ghuman Jr,Scoot McNairy,Jean St James,Eric Dearborn,Jenny Mollen,Aimee Garcia,Roger Fan,Krista Conti,Gina Salemi,Kasey Stevens,Jennifer Carpenter,Eric Bachniarz,Ryan Xavier,Michael David Masters,Anthony Cecere",Angela Robinson,Angela Robinson,Chris Anthony Miller,Unknown,Frank Helmer,Messy,M. David Mullen
3849,370464,The Masked Saint,"Brett Granstaff,Lara Jean Chorostecki,TJ McGibbon,Diahann Carroll,Roddy Piper,James Preston Rogers",Warren P. Sonoda,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3850,20055,The Betrayed,"Melissa George,Oded Fehr,Christian Campbell,Alice Krige,Connor Christopher Levins,Donald Adams,Phillip Mitchell,Kevan Kase,Scott Heindl",Amanda Gusack,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3851,224569,Taxman,"Joe Pantoliano,Wade Dominguez,Elizabeth Berkley,Michael Chiklis,Robert Townsend,Fisher Stevens",Avi Nesher,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3852,395766,The Secret,"James Nesbitt,Genevieve OReilly,Jason Watkins,Laura Pyper,Glen Wallace,Stuart Graham,Liam McMahon,James Greene,BJ Hogg",Nick Murphy ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3853,39303,213,"Mark Thompson,Mark Pellegrino,Teri Polo,Kevin Pollak",Charles Adelman,Russell Harnden III,Gregg Gibbs,Emily Bloom,Niklas J. Palm,Unknown,Unknown
3854,142061,"Batman The Dark Knight Returns, Part 2","Peter Weller,Ariel Winter,David Selby,Michael Emerson,Mark Valley,Grey Griffin,Frank Welker,Dee Bradley Baker,Michael McKean,James Patrick Stuart,Maria CanalsBarrera,Gwendoline Yeo,Danny Jacobs,Townsend Coleman,Michael Jackson,Bruce Timm,Tress MacNeille,Paget Brewster,Gary Anthony Williams,Conan OBrien,Robin Atkin Downes,Yuri Lowenthal,Greg Eagles",Jay Oliva,Christopher D. Lozinski,Unknown,Unknown,Unknown,Unknown,Unknown
3855,370662,Time to Choose,"Oscar Isaac,Jane Goodall,Jerry Brown,Neal Barnard,Michael Pollan",Charles Ferguson,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3856,252360,In the Name of the King III,"Dominic Purcell,Ralitsa Paskaleva,Bashar Rahal,Nikolai Sotirov,Marian Valev",Uwe Boll,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3857,256740,Wicked Blood,"Abigail Breslin,James Purefoy,Sean Bean,Alexa PenaVega,Jake Busey,Lew Temple,Thomas Francis Murphy,Dodie Brown,JD Evermore,Ritchie Montgomery,Jody Quigley,Claire Frederiksen,Colby Arps,Casey Hendershot,Kaden Washington Lewis",Mark Young,Ryan Folsey,Ruston Head,Dave Quinlan,Jennifer Kamrath,Nick Stagliano,Gregg Easterbrook
3858,299145,Stranded,"Scott Eastwood,Rita Wilson,Jeff Fahey,David James Elliott,Kim Matula","Daniel Petrie, Jr.",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3859,241766,Lords of London,"Glen Murphy,Ray Winstone,Giovanni Capalbo,Serena Iansiti,Christopher Hatherhall,Joe Egan",Antonio Simoncini,Unknown,Unknown,Unknown,Raquel Azevedo,Unknown,Unknown
3860,12535,High Anxiety,"Mel Brooks,Madeline Kahn,Cloris Leachman,Harvey Korman,Ron Carey,Howard Morris,Dick Van Patten,Jack Riley,Charlie Callas,Ron Clark,Rudy De Luca,Barry Levinson,Billy Sands",Mel Brooks,John C. Howard,Peter Wooley,Unknown,Unknown,John Morris,Paul Lohmann
3861,1667,March of the Penguins,"Morgan Freeman,Charles Berling,Romane Bohringer,Jules Sitruk",Luc Jacquet,Sabine Emiliani,Unknown,Unknown,Unknown,Unknown,Laurent Chalet
3862,50839,Margin Call,"Kevin Spacey,Paul Bettany,Jeremy Irons,Zachary Quinto,Ashley Williams,Demi Moore,Simon Baker,Penn Badgley,Mary McDonnell,Stanley Tucci,Aasif Mandvi,Susan Blackwell,Maria Dizzia",J.C. Chandor,Pete Beaudreau,John Paino,Unknown,Caroline Duncan,Nathan Larson,Frank G. DeMarco
3863,86549,August,"Murray Bartlett,Daniel Dugan,Adrian Gonzalez",Eldar Rapaport,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3864,13973,Choke,"Sam Rockwell,Anjelica Huston,Kelly Macdonald,Brad William Henke,Clark Gregg,Bijou Phillips,Gillian Jacobs,Jonah Bobo,Paz de la Huerta,Viola Harris,Joel Grey,Heather Burns,Matt Gerald,David Fonteno,Kate Blumberg,Matt Malloy,Isiah Whitlock Jr,Mary B McCann,Peggy Pope,Suzanne Shepherd,Chuck Palahniuk,Yolonda Ross",Clark Gregg,Joe Klotz,Roshelle Berliner,Matteo De Cosmo,Catherine George,Nathan Larson,Tim Orr
3865,244786,Whiplash,"Miles Teller,JK Simmons,Melissa Benoist,Austin Stowell,Jayson Blair,Kavita Patil,Paul Reiser,Nate Lang,Chris Mulkey,Damon Gupton,Suanne Spoke,Max Kasch,Charlie Ian,Kofi Siriboe,CJ Vana,Tarik Lowe,Tyler Kimball,Rogelio Douglas Jr,Adrian Burks,Joseph Bruno,Michael D Cohen,Jocelyn Ayanna,Keenan Henson,Janet Hoskins,April Grace,Clifton Fou Fou Eddie,Calvin C Winbush,Marcus Henderson,Tony Baker,Henry G Sanders,Sam Campisi,Jimmie Kirkpatrick,Keenan Allen,Ayinde Vaughan,Shai Golan,Yancey Wells,Candace Roberge,Krista Kilber,Cici Leah Campbell,Damien Coates,Kyle Julian Graham,Ellee Jane Hounsell,Stephen Hsu,Herman Johansen,Wendee Lee,Dakota Lupo,Jesse Mitchell,Amanda Newman,Joseph Oliveira,Michelle Ruff,Daniel Weidlein",Damien Chazelle,Tom Cross,Melanie Jones,Hunter Brown,Lisa Norcia,Justin Hurwitz,Sharone Meir
3866,598,City of God,"Alexandre Rodrigues,Leandro Firmino,Phellipe Haagensen,Douglas Silva,Jonathan Haagensen,Matheus Nachtergaele,Seu Jorge,Jefechander Suplino,Alice Braga,Roberta Rodrigues,Luis Otávio,Darlan Cunha,Thiago Martins,Gero Camilo,Daniel Zettel,Charles Paraventi,Danielle Ornelas,Micael Borges,Lúcio Andrey,Marcello Melo Jr,Babú Santana,Mary Sheila,Paulo Lins,Olivia Araújo,Graziella Moretto,Tulé Peak,Kikito Junqueira",Fernando Meirelles,Daniel Rezende,Tulé Peak,Unknown,Bia Salgado,Ed Cortês,César Charlone
